id_contrato,id_cliente,id_produto,id_agencia,contrato_valor,data_key
6848,153,40,62,134955.73,20240306
6849,2175,24,7,4086.74,20250308
6850,381,36,21,1150.68,20250719
6851,926,13,7,1525.46,20250329
6852,339,13,75,13875.12,20250409
6853,2469,10,4,3730.15,20240111
6854,2724,26,6,5778.05,20260320
6855,2671,32,37,135.63,20240630
6856,1839,35,68,12554.55,20251030
6857,690,35,16,42331.88,20240824
6858,2442,14,23,14149.99,20240605
6859,2782,19,42,2916.99,20251117
6860,2428,16,71,24832.44,20241030
6861,1195,21,11,7850.24,20250111
6862,1276,18,59,8518.07,20260317
6863,2578,37,23,355.35,20250501
6864,1638,39,67,90669.02,20240809
6865,1473,24,3,2442.4,20241224
6866,2229,26,64,99957.93,20241210
6867,2048,3,79,289.59,20260129
6868,474,10,13,1557.13,20240711
6869,1486,33,1,64520.0,20260223
6870,451,24,54,3701.24,20240830
6871,474,31,40,8700.23,20240119
6872,2774,32,27,24029.25,20250924
6873,682,25,7,23085.52,20250321
6874,1132,34,50,46918.77,20250201
6875,947,35,13,128924.31,20240820
6876,640,36,1,1734.79,20250716
6877,1839,37,75,40651.9,20251208
6878,1025,38,15,5430.1,20260126
6879,1483,39,10,106564.1,20250809
6880,24,22,53,136478.34,20240112
6881,2612,27,29,123730.23,20240826
6882,1933,16,47,3030.69,20240330
6883,2672,10,24,24779.97,20240902
6884,1962,4,51,15775.97,20250120
6885,89,5,75,6867.4,20250309
6886,1826,19,11,77514.64,20250110
6887,1929,7,44,48498.24,20250111
6888,2032,40,80,16336.91,20251231
6889,1425,9,16,10717.37,20251124
6890,2558,34,77,63703.89,20250619
6891,2269,7,62,2065.12,20260116
6892,384,12,21,6686.34,20240426
6893,2875,20,47,35081.24,20241026
6894,889,14,27,77461.48,20250326
6895,1925,17,12,29666.15,20260128
6896,2796,39,42,135876.18,20240101
6897,2682,17,46,72852.23,20241121
6898,787,18,16,3727.36,20240106
6899,366,25,14,74985.47,20250216
6900,465,20,17,104532.67,20240207
6901,371,34,12,47718.23,20240814
6902,1303,25,46,41103.28,20240907
6903,261,21,38,5560.8,20240201
6904,235,29,71,3927.62,20260110
6905,504,18,27,17110.11,20240317
6906,1241,5,16,91713.91,20240625
6907,1299,26,56,134209.47,20250429
6908,2164,28,30,5857.64,20260209
6909,518,6,55,10019.09,20241027
6910,919,39,45,4663.96,20240226
6911,2513,31,36,12744.31,20241212
6912,265,32,37,8122.75,20240530
6913,957,33,56,5513.85,20240711
6914,40,21,37,70078.09,20241118
6915,1949,7,29,2374.5,20240806
6916,992,1,64,9970.74,20260130
6917,187,35,55,3033.25,20251201
6918,1316,25,7,128629.38,20260206
6919,2159,39,2,2831.4,20260223
6920,1322,18,37,13670.85,20251120
6921,985,1,29,5290.19,20250525
6922,2494,28,78,4930.07,20251030
6923,1748,24,20,268.7,20251111
6924,2727,31,41,4199.75,20240319
6925,2309,5,3,4557.58,20240105
6926,2124,26,72,73395.25,20240428
6927,2639,7,80,110549.07,20241002
6928,1342,23,5,3798.46,20240122
6929,628,34,35,65513.08,20250807
6930,1632,26,27,114889.79,20250203
6931,1180,11,13,98728.46,20240625
6932,145,25,23,49762.03,20241002
6933,107,35,7,8179.19,20250918
6934,365,10,16,85299.31,20240725
6935,2469,15,71,141751.64,20241206
6936,859,16,11,15680.88,20240613
6937,2042,17,1,29699.28,20250512
6938,1757,18,23,87483.42,20241218
6939,377,19,23,110909.51,20240924
6940,773,20,41,10137.94,20250521
6941,1042,21,13,4255.32,20250516
6942,2496,22,5,59182.2,20240113
6943,1069,23,66,97209.42,20250507
6944,2525,24,44,28515.72,20251226
6945,1349,9,43,14685.48,20251109
6946,9,37,47,4766.38,20251018
6947,2802,32,78,13937.2,20260126
6948,2751,32,27,49085.87,20241029
6949,611,29,13,96046.25,20250409
6950,293,30,20,19237.44,20260314
6951,418,5,31,22951.5,20240416
6952,1948,24,6,26594.23,20240131
6953,2363,33,68,70134.18,20250218
6954,699,34,17,10960.52,20240416
6955,137,16,68,22111.04,20240623
6956,243,37,39,106491.65,20250430
6957,1019,34,46,96019.67,20240417
6958,841,11,16,70848.23,20250615
6959,1738,36,24,4754.32,20240424
6960,2113,40,77,1941.34,20240225
6961,438,5,58,78028.52,20250116
6962,2452,16,70,1577.82,20260101
6963,1140,29,30,24483.74,20251015
6964,856,17,74,704.18,20240816
6965,1501,2,57,48086.93,20241109
6966,64,15,46,13352.65,20240116
6967,2125,7,27,78351.4,20250603
6968,2733,8,66,91730.06,20240413
6969,2313,15,67,10348.49,20240702
6970,2987,18,63,7897.11,20240519
6971,680,33,63,2998.64,20250720
6972,1521,19,13,4774.05,20240312
6973,887,29,3,106225.97,20240828
6974,2022,14,52,6753.52,20251128
6975,372,15,9,119521.58,20240826
6976,2418,15,4,14090.76,20240416
6977,2976,17,25,51837.38,20240729
6978,1998,5,60,109073.25,20240823
6979,1990,14,4,93100.89,20240808
6980,2379,20,7,2401.69,20250705
6981,2120,21,62,35128.69,20250114
6982,748,29,39,16225.79,20250204
6983,1106,16,19,1562.92,20250726
6984,249,22,18,4407.48,20241124
6985,1374,15,50,105874.13,20240125
6986,530,26,58,101155.32,20240502
6987,2983,27,45,72989.4,20260204
6988,2480,28,30,2788.79,20251108
6989,1315,29,69,83743.48,20251219
6990,1698,17,36,11583.22,20260210
6991,1830,35,11,52816.8,20251221
6992,138,17,8,54260.19,20240708
6993,2829,27,62,4530.5,20250113
6994,714,34,51,2144.75,20260316
6995,2445,3,4,12184.49,20250907
6996,2571,36,5,21805.76,20240920
6997,214,31,3,14885.67,20250705
6998,1114,23,40,29380.92,20240917
6999,56,39,38,5518.97,20240220
7000,1689,40,46,3677.33,20251231
7001,2165,19,69,101025.11,20250129
7002,1665,2,71,65630.89,20250104
7003,1624,21,57,12297.73,20241015
7004,2173,4,61,1680.12,20240716
7005,366,8,22,63082.21,20240322
7006,1446,6,48,15956.09,20250128
7007,1508,39,3,8796.22,20240430
7008,89,5,64,23019.84,20241212
7009,2801,9,62,29250.3,20250319
7010,416,15,21,13293.32,20260227
7011,1647,11,47,696.03,20250414
7012,1693,19,36,77255.67,20240412
7013,1497,33,78,9312.0,20241016
7014,345,35,30,23847.14,20241111
7015,276,16,57,43136.64,20260302
7016,2797,32,77,1432.1,20260202
7017,2937,37,12,63585.53,20250413
7018,2172,37,40,109938.37,20241102
7019,2706,22,70,13446.99,20250811
7020,2376,20,38,136615.27,20240828
7021,2061,2,62,60608.81,20260330
7022,2616,31,54,2444.25,20251113
7023,843,3,42,130981.07,20250426
7024,1437,24,13,1443.51,20240531
7025,520,37,58,2327.43,20250309
7026,1772,26,8,38115.49,20250413
7027,2464,27,47,30609.84,20240503
7028,517,40,27,33541.09,20240916
7029,2033,1,68,2296.79,20250816
7030,1305,2,48,8698.98,20250403
7031,2422,27,63,14806.35,20240805
7032,1825,31,15,79727.3,20241011
7033,1918,4,18,5051.92,20250406
7034,75,24,48,4980.51,20260206
7035,147,40,80,4584.66,20241015
7036,542,14,63,1671.47,20241127
7037,2252,37,44,143471.09,20240930
7038,1940,27,27,10933.26,20251101
7039,1113,1,43,4157.57,20251207
7040,884,29,21,14995.62,20241215
7041,536,10,61,4649.83,20250426
7042,2079,32,8,9004.98,20251119
7043,646,28,52,48580.15,20241006
7044,2500,12,60,4286.57,20250309
7045,1083,39,37,13786.21,20241109
7046,232,39,51,56897.29,20240217
7047,1959,30,68,8930.87,20240817
7048,435,19,73,38143.64,20250517
7049,791,28,75,48981.42,20250202
7050,1929,22,78,1303.9,20251204
7051,1591,23,55,30820.14,20240411
7052,1968,10,27,81936.15,20240304
7053,87,13,28,7695.48,20240217
7054,76,14,62,66862.06,20250816
7055,2352,12,36,22377.38,20250318
7056,16,16,49,56582.86,20250719
7057,2512,17,23,103032.1,20250917
7058,1077,18,9,130116.51,20250306
7059,1893,7,34,11076.79,20250720
7060,1430,20,11,18339.44,20250827
7061,945,4,48,1036.14,20240712
7062,2786,38,33,143766.57,20250318
7063,774,14,62,4728.43,20241024
7064,1176,34,65,17670.42,20251123
7065,2948,20,71,33868.05,20250430
7066,40,12,58,7391.58,20240906
7067,325,37,27,3972.68,20251201
7068,191,22,46,35077.33,20250101
7069,2529,18,40,16845.53,20250330
7070,589,36,60,4445.14,20250422
7071,2090,34,73,9248.57,20240903
7072,703,28,57,103413.13,20240322
7073,1054,35,50,42981.91,20250506
7074,74,11,77,30850.46,20241028
7075,1561,19,13,13126.8,20260324
7076,2727,10,3,58843.16,20240317
7077,2886,30,14,1282.63,20240320
7078,1147,38,32,28977.97,20250901
7079,1730,34,13,27309.78,20240703
7080,1465,6,75,9684.53,20240815
7081,2711,1,15,68104.1,20240305
7082,1621,15,12,61827.72,20250113
7083,190,5,60,2438.03,20251212
7084,1848,2,64,68500.04,20240404
7085,2891,29,28,133.38,20240416
7086,1971,3,11,47699.69,20250901
7087,2318,7,21,12627.09,20241023
7088,2526,11,34,67031.46,20250718
7089,317,9,49,117956.24,20250301
7090,2432,26,7,4778.93,20251210
7091,349,18,32,73666.24,20241116
7092,1134,6,9,8594.8,20240212
7093,134,22,7,58341.52,20240201
7094,993,8,74,72063.88,20260203
7095,1665,15,20,73738.4,20251004
7096,781,18,64,2090.55,20260310
7097,204,17,65,9497.32,20250303
7098,1935,18,22,6264.34,20241120
7099,234,17,65,28221.15,20240924
7100,2986,22,34,15258.99,20260310
7101,2043,7,15,14905.24,20240612
7102,398,24,72,47131.77,20260318
7103,2045,22,46,14261.5,20250804
7104,1645,36,49,1588.54,20240623
7105,1110,6,39,106622.67,20240925
7106,1068,26,64,89845.32,20251001
7107,2868,3,9,8420.49,20240303
7108,1796,27,23,12467.95,20240820
7109,1820,29,19,10442.03,20250924
7110,2308,8,38,28159.9,20260113
7111,1824,35,11,17544.9,20240106
7112,1758,17,29,104939.56,20240215
7113,632,15,77,7518.97,20250428
7114,430,21,33,70886.41,20260124
7115,343,2,64,4341.18,20260313
7116,1873,8,69,771.1,20251205
7117,1939,12,65,1647.87,20250404
7118,1871,34,55,14634.86,20250106
7119,1776,9,12,2462.87,20240216
7120,725,15,39,114396.58,20260328
7121,841,1,76,17350.63,20240922
7122,1854,24,80,2659.53,20240611
7123,1732,30,36,8486.31,20240719
7124,2361,4,6,13534.3,20251125
7125,1174,26,76,12063.67,20241001
7126,120,6,22,4945.92,20250706
7127,529,7,28,11574.79,20260327
7128,2292,10,46,2372.71,20240115
7129,287,11,7,12533.24,20240209
7130,256,10,48,113375.08,20250413
7131,433,26,57,9666.77,20250929
7132,2889,37,52,11545.88,20250322
7133,790,4,17,11062.91,20250210
7134,2104,10,8,1293.0,20250119
7135,1131,36,3,39262.36,20241130
7136,2509,30,27,9602.22,20240119
7137,2195,19,16,42351.33,20240409
7138,19,21,70,14751.38,20251017
7139,2915,37,30,8213.84,20240903
7140,1764,20,41,11590.55,20241010
7141,2496,32,5,525.58,20250630
7142,1004,40,1,4862.88,20251130
7143,209,21,71,4957.14,20250917
7144,61,24,68,382.66,20250426
7145,1743,25,15,23068.11,20250411
7146,196,4,16,5328.73,20260225
7147,2011,31,27,90904.48,20241201
7148,2220,28,63,2588.92,20240101
7149,2092,29,42,6827.13,20240612
7150,1290,30,2,53885.06,20241218
7151,1478,31,48,3497.99,20250703
7152,644,32,11,2638.93,20241203
7153,2090,23,2,65073.14,20250720
7154,2833,34,68,698.22,20250929
7155,1470,19,14,11447.4,20240126
7156,14,3,36,208.12,20251231
7157,2378,14,28,431.95,20250314
7158,2560,38,49,9720.03,20251217
7159,1087,33,60,47880.87,20250820
7160,618,12,27,46398.43,20250803
7161,1504,27,6,26296.82,20240222
7162,505,2,27,30523.97,20241104
7163,355,3,41,129891.36,20250922
7164,2325,4,56,4943.48,20240312
7165,1765,5,55,9100.43,20240713
7166,345,21,77,13720.79,20240718
7167,2261,24,5,45367.08,20250306
7168,1203,15,14,2959.93,20240421
7169,2372,27,30,2293.96,20250717
7170,190,10,2,4881.08,20260216
7171,986,34,68,19522.89,20240803
7172,1584,12,19,607.86,20250806
7173,2924,32,3,4224.27,20260113
7174,1272,14,70,20749.81,20260307
7175,2110,3,64,18613.1,20250315
7176,657,31,65,8079.62,20260125
7177,830,2,46,74400.44,20250312
7178,793,36,68,146226.49,20250512
7179,2312,6,78,4424.32,20240214
7180,1902,30,47,11069.15,20241028
7181,568,21,73,10710.94,20250209
7182,2688,27,25,10243.2,20260326
7183,713,5,55,79851.25,20251203
7184,47,24,52,4742.43,20250131
7185,260,11,63,10533.06,20250620
7186,670,35,35,1415.52,20260114
7187,1730,5,58,5515.36,20240124
7188,1170,28,79,37441.38,20251008
7189,1814,29,16,122203.41,20250911
7190,869,30,1,67355.54,20250627
7191,2972,31,68,90988.89,20241220
7192,1113,35,32,91627.45,20240215
7193,1304,30,18,24123.33,20260326
7194,887,34,65,1838.32,20240412
7195,2979,4,41,6913.0,20250308
7196,2603,15,4,134938.51,20250502
7197,36,14,57,10224.65,20250723
7198,1370,16,57,3873.07,20251019
7199,2155,2,37,2971.1,20260122
7200,1994,7,31,30022.53,20241123
7201,1163,8,62,46037.25,20240320
7202,1107,39,36,6427.77,20240520
7203,2035,11,58,52012.74,20240423
7204,1442,40,62,3639.82,20240209
7205,2163,1,57,8976.66,20240202
7206,1037,8,43,5847.71,20250214
7207,1582,7,77,78372.7,20250220
7208,2713,28,44,110736.26,20250607
7209,2720,10,34,1648.87,20241217
7210,1647,40,23,8871.03,20250308
7211,664,11,54,98923.19,20250419
7212,1776,7,41,3117.87,20240214
7213,671,15,72,33547.75,20250613
7214,896,40,18,13582.93,20250622
7215,2482,9,20,67573.71,20251113
7216,1734,27,24,13114.53,20240915
7217,356,17,47,73596.38,20250317
7218,2628,36,40,68480.29,20241002
7219,2892,38,21,41795.94,20240322
7220,2568,26,5,3340.34,20240825
7221,1753,19,50,11216.43,20240601
7222,310,22,5,70671.09,20250320
7223,27,23,14,137919.69,20240326
7224,2429,20,44,8148.44,20251112
7225,159,25,61,75161.9,20240911
7226,534,32,39,17451.12,20250213
7227,2649,9,44,65329.59,20240105
7228,2812,13,8,47795.83,20250413
7229,647,29,51,11832.21,20240722
7230,2333,3,58,4122.7,20250213
7231,2736,5,16,9780.78,20251126
7232,1036,32,19,2304.89,20251116
7233,1668,33,19,1153.74,20240123
7234,1054,34,74,149213.23,20260318
7235,1387,35,56,62208.96,20250227
7236,789,36,63,1687.01,20241123
7237,61,37,48,30339.15,20250225
7238,2938,36,69,134038.16,20240715
7239,2619,32,41,5807.07,20250905
7240,244,40,9,141159.15,20240710
7241,2169,11,30,17691.27,20240616
7242,1636,18,30,12281.53,20240411
7243,2569,9,78,13744.05,20240909
7244,1208,19,30,7411.78,20241012
7245,2430,23,59,3900.96,20240528
7246,2840,19,7,8857.45,20250525
7247,1862,7,51,14959.63,20250428
7248,616,33,28,109707.81,20250507
7249,42,5,3,2438.84,20260325
7250,2290,10,23,71975.95,20250328
7251,2335,11,49,86022.06,20250815
7252,2060,12,46,37047.48,20240511
7253,1925,4,24,5881.15,20250910
7254,8,24,61,8220.05,20240314
7255,1482,34,34,94486.91,20240331
7256,1552,8,19,1396.05,20241225
7257,1128,17,60,1505.43,20240928
7258,1698,14,10,8197.57,20240121
7259,2657,19,42,2995.51,20250916
7260,2687,21,80,90183.92,20260313
7261,2831,8,20,11393.97,20240802
7262,413,12,51,3688.99,20251014
7263,2704,21,33,52804.05,20240406
7264,2070,30,59,119861.74,20250720
7265,116,40,48,7826.3,20250113
7266,1577,12,57,9938.45,20240513
7267,2924,13,17,43309.7,20240918
7268,14,32,78,7026.85,20240605
7269,2012,29,66,1525.25,20260126
7270,2625,30,78,149837.06,20260130
7271,1347,31,25,10225.77,20251110
7272,800,7,67,96559.24,20250321
7273,441,38,70,32146.15,20241001
7274,1853,37,20,4910.82,20250106
7275,2477,35,54,3728.78,20240530
7276,2964,11,62,2540.87,20250909
7277,2226,32,13,7248.66,20260331
7278,918,38,27,3249.62,20260122
7279,2352,15,10,78201.4,20250401
7280,1350,5,79,103349.02,20250521
7281,1555,4,19,15114.08,20250420
7282,84,11,64,4032.88,20260401
7283,2502,23,67,8770.94,20251109
7284,1438,4,17,27332.15,20240106
7285,219,27,25,28049.27,20251029
7286,1356,32,50,12474.3,20240103
7287,2279,37,22,47065.21,20260117
7288,1577,12,51,5017.78,20260323
7289,1300,9,10,10468.54,20250502
7290,846,9,4,3688.61,20240923
7291,790,20,39,62272.31,20250909
7292,472,37,49,105038.14,20241001
7293,2354,25,23,38553.3,20251125
7294,1139,14,74,106987.13,20250720
7295,2724,15,46,15454.86,20250402
7296,2727,34,43,130983.97,20240822
7297,1313,35,20,77999.76,20240301
7298,126,6,69,2229.13,20240501
7299,1954,7,36,9332.16,20240120
7300,1697,5,80,99611.91,20250117
7301,1881,1,12,16217.39,20260115
7302,961,22,1,1764.29,20241003
7303,1607,22,59,5075.66,20240708
7304,1517,26,47,10721.4,20250417
7305,571,31,62,134712.66,20260112
7306,1383,26,67,11269.18,20240301
7307,2976,27,32,74102.63,20260322
7308,1746,12,16,9567.41,20241031
7309,96,7,49,57723.03,20251013
7310,901,1,42,4084.22,20250418
7311,676,1,63,120883.82,20241030
7312,611,4,74,1870.89,20250303
7313,1962,33,7,2560.05,20240227
7314,2474,34,56,8262.54,20250210
7315,241,35,16,27498.33,20250813
7316,2621,31,57,105399.53,20250810
7317,426,19,53,75996.42,20240726
7318,1587,36,60,24196.33,20250928
7319,610,39,66,74290.63,20240311
7320,2008,20,61,190.15,20251116
7321,2083,10,33,130436.63,20250706
7322,1652,26,69,79185.01,20250928
7323,1039,12,30,19926.54,20250402
7324,2335,5,42,104852.35,20240206
7325,2419,2,15,83456.5,20241206
7326,886,10,12,68901.94,20260401
7327,1828,34,9,67646.74,20250126
7328,2191,8,38,3113.84,20240612
7329,2632,8,31,60116.1,20250915
7330,1336,10,36,30364.77,20260322
7331,888,24,73,54793.27,20260312
7332,2207,12,29,12954.37,20250425
7333,257,33,10,4421.73,20250917
7334,96,14,57,1967.92,20250817
7335,1251,15,34,26260.66,20250318
7336,2238,16,13,11779.82,20251129
7337,1045,32,72,118876.04,20250923
7338,2564,40,21,135262.32,20251221
7339,2444,19,80,15897.33,20250701
7340,2778,20,55,12814.46,20250312
7341,1263,28,55,1915.99,20241025
7342,1912,39,36,2344.24,20250503
7343,1921,23,4,77776.2,20250223
7344,1412,18,2,11365.31,20260131
7345,1985,38,42,100999.9,20250506
7346,138,26,26,965.53,20240107
7347,2130,6,58,32412.52,20260203
7348,1783,28,20,11994.83,20250915
7349,1918,7,79,50807.96,20251010
7350,2073,12,47,71185.72,20241220
7351,339,31,52,49931.28,20240208
7352,549,29,63,1140.03,20250929
7353,2365,11,55,368.84,20241201
7354,2699,24,34,3412.25,20250923
7355,2205,6,31,57059.36,20240919
7356,495,22,62,12854.98,20240430
7357,409,24,14,98262.65,20260308
7358,1485,16,21,100933.36,20260220
7359,2066,40,64,81171.81,20240115
7360,684,10,29,675.29,20241123
7361,2862,1,27,5935.82,20240914
7362,1977,28,42,65426.56,20260129
7363,2011,3,29,3732.72,20240107
7364,2906,4,42,193.12,20250306
7365,1249,11,79,86731.33,20240215
7366,2217,6,49,1583.34,20251126
7367,2137,12,74,32398.56,20241221
7368,1851,8,55,70046.81,20260206
7369,2076,14,49,52252.74,20250104
7370,1443,9,54,8330.07,20250111
7371,2722,11,53,15236.78,20251224
7372,261,12,26,68525.82,20240121
7373,101,14,39,3215.96,20250405
7374,1818,22,49,16673.91,20241019
7375,1727,15,63,2595.69,20251122
7376,2418,31,2,22727.73,20250326
7377,1364,17,24,1104.98,20251207
7378,309,10,29,4681.65,20250717
7379,1856,24,25,70745.01,20241204
7380,1106,22,15,12089.4,20250202
7381,634,10,2,51969.77,20250127
7382,842,27,33,4827.05,20251103
7383,2409,25,16,96197.86,20240514
7384,308,25,6,87314.88,20250403
7385,2672,25,77,11620.87,20260327
7386,1575,34,26,64183.0,20240207
7387,578,27,19,14548.62,20250923
7388,1548,28,24,10567.79,20260118
7389,2030,7,8,8095.87,20251218
7390,2597,30,49,2165.4,20240714
7391,1701,21,5,63297.14,20251028
7392,301,32,41,7974.73,20241103
7393,2517,1,71,46033.73,20250713
7394,1572,34,9,11635.74,20250615
7395,1886,35,77,71329.69,20240104
7396,2884,16,53,73556.52,20240728
7397,1367,33,37,1410.84,20251027
7398,858,32,18,121666.87,20241005
7399,1768,32,64,4218.02,20240626
7400,917,5,76,4642.07,20250726
7401,225,15,66,56296.16,20250531
7402,2422,37,63,57382.14,20240217
7403,2100,17,23,14419.76,20250119
7404,135,4,68,2821.09,20250723
7405,2451,5,30,1468.44,20240619
7406,1462,29,40,2899.33,20250130
7407,538,7,18,1103.18,20240228
7408,1835,2,40,41699.1,20240426
7409,2024,34,70,57743.8,20240523
7410,2184,11,4,11891.94,20240322
7411,477,9,59,4763.58,20240924
7412,2267,7,2,70761.28,20240401
7413,175,13,9,64736.18,20240409
7414,1327,14,51,98255.62,20240704
7415,2672,15,28,16707.58,20250710
7416,123,36,12,144148.68,20240629
7417,1136,25,11,60525.69,20240317
7418,1907,32,21,4098.21,20240206
7419,1493,19,74,76299.47,20241016
7420,839,23,30,5540.05,20260123
7421,112,21,52,4806.9,20250106
7422,280,22,74,36590.97,20241129
7423,1988,23,47,45966.06,20240502
7424,412,24,17,65760.2,20241212
7425,832,25,76,9283.55,20250329
7426,1957,13,44,6221.62,20240101
7427,1700,16,73,102129.61,20250305
7428,923,34,47,4112.15,20250128
7429,2479,29,41,1461.96,20240814
7430,114,20,14,1272.06,20240112
7431,2000,6,40,38409.68,20250121
7432,497,32,47,10630.54,20251025
7433,73,33,33,115845.51,20260311
7434,2093,19,50,4349.51,20250104
7435,401,39,3,9999.66,20240301
7436,389,23,14,1146.68,20240103
7437,29,2,77,87899.23,20250910
7438,1430,38,44,4273.05,20260223
7439,2370,25,60,4603.79,20260130
7440,86,40,13,3206.59,20260401
7441,596,33,37,104175.39,20251108
7442,1767,35,72,60002.64,20251121
7443,42,3,1,11984.18,20240617
7444,1992,4,4,129891.14,20250723
7445,1391,5,63,1978.92,20251120
7446,1035,6,19,11529.13,20240331
7447,1794,22,28,663.49,20250819
7448,2378,1,72,69772.13,20250107
7449,2529,28,75,1696.37,20251005
7450,1291,17,18,6447.7,20240719
7451,1042,11,12,109430.57,20250830
7452,102,11,34,114518.25,20250916
7453,477,13,56,7745.7,20250618
7454,812,29,38,38146.47,20240603
7455,1753,15,23,2510.72,20260314
7456,829,6,25,932.02,20241126
7457,1726,17,24,116590.35,20250405
7458,1419,18,9,238.01,20250812
7459,130,19,32,6179.67,20251126
7460,2251,20,22,99827.7,20241225
7461,2514,21,79,13520.87,20240711
7462,108,35,21,100396.81,20240415
7463,1450,7,18,8754.05,20251107
7464,1167,27,62,11940.18,20250126
7465,1457,22,7,4635.99,20250722
7466,238,5,40,24611.26,20241227
7467,2378,23,60,3992.04,20250810
7468,699,8,2,105794.98,20250815
7469,1372,7,33,10658.86,20251005
7470,1321,10,2,2690.69,20240605
7471,2970,27,44,1009.72,20251119
7472,501,37,68,35316.7,20260219
7473,2172,39,6,93695.32,20240709
7474,2003,34,2,3726.66,20250319
7475,930,34,38,1202.4,20240224
7476,2611,26,76,2464.45,20250317
7477,2383,8,3,14073.03,20240307
7478,416,3,78,1177.83,20250516
7479,1256,18,4,19576.26,20241027
7480,1268,40,59,12026.4,20240429
7481,2636,8,41,9681.07,20250719
7482,2492,30,80,2124.44,20250310
7483,1676,3,61,47239.71,20240703
7484,936,3,25,41761.89,20240927
7485,166,26,42,30250.04,20251113
7486,258,20,25,18516.44,20240928
7487,2124,15,20,13498.96,20250210
7488,1576,36,11,121422.4,20250330
7489,2954,38,14,1151.17,20241228
7490,2789,10,31,3982.96,20240612
7491,1026,14,60,15112.38,20250328
7492,893,34,34,2717.15,20240309
7493,1411,31,16,26543.21,20240711
7494,1696,14,14,15117.42,20240526
7495,104,17,60,7457.73,20240623
7496,938,20,16,2459.23,20260321
7497,1430,27,40,99153.17,20241127
7498,264,26,66,137352.72,20240717
7499,1657,31,3,1701.4,20240629
7500,2141,18,29,65907.06,20251024
7501,1222,24,61,19575.82,20240507
7502,1658,28,2,11301.2,20240416
7503,2777,17,9,10825.54,20240218
7504,2749,24,37,10573.02,20240208
7505,2277,11,56,124835.78,20240708
7506,2837,35,59,40046.63,20240925
7507,826,27,73,119333.12,20250320
7508,350,28,18,56716.06,20250612
7509,2131,1,40,11994.71,20240725
7510,14,34,30,1094.57,20240822
7511,332,32,53,68554.64,20251101
7512,1955,32,53,95482.03,20260112
7513,958,31,17,65741.77,20240727
7514,2288,34,10,52673.65,20251213
7515,2700,24,65,1792.24,20240731
7516,362,36,63,1320.44,20240628
7517,977,37,40,35606.68,20251029
7518,2135,1,20,73540.22,20250429
7519,59,27,33,7903.64,20250904
7520,1387,16,76,10421.84,20240104
7521,306,1,66,36308.66,20250703
7522,907,35,43,2276.72,20251010
7523,238,10,24,49028.03,20260213
7524,395,4,74,104012.24,20250613
7525,1004,27,76,5373.59,20241120
7526,715,6,22,14717.86,20240905
7527,407,6,44,66066.47,20250228
7528,653,8,7,16095.52,20251119
7529,265,18,50,7976.17,20240131
7530,1135,5,20,1523.7,20240327
7531,1046,11,14,71553.2,20240101
7532,826,9,37,7786.13,20250729
7533,1351,14,58,38482.63,20250530
7534,1744,31,29,3268.05,20250723
7535,1669,15,54,4009.04,20250415
7536,2813,5,31,50841.55,20251027
7537,202,31,38,11367.97,20250819
7538,2248,18,29,57352.85,20250830
7539,999,31,48,8390.99,20251226
7540,1116,22,62,15730.6,20250603
7541,2149,9,79,82615.78,20250522
7542,958,35,66,115780.1,20250601
7543,2218,11,25,37985.87,20241115
7544,154,24,35,135269.49,20250121
7545,1440,25,64,39602.92,20240705
7546,2118,26,43,3175.68,20250505
7547,1631,1,30,11330.13,20240314
7548,663,1,29,113699.9,20240801
7549,127,32,33,14899.73,20260113
7550,2503,36,2,51885.21,20250323
7551,1307,1,68,11236.11,20241122
7552,2518,30,1,15645.63,20240414
7553,2058,33,27,12871.48,20260203
7554,1246,34,61,22618.32,20250929
7555,1471,5,52,2981.46,20240704
7556,1309,34,49,2296.72,20250108
7557,292,32,1,102498.23,20250722
7558,1289,34,37,6520.12,20241211
7559,28,28,49,348.89,20250218
7560,274,13,11,2099.3,20251121
7561,2839,1,38,69200.63,20240122
7562,2877,33,11,1945.36,20250419
7563,2829,25,80,3980.91,20260216
7564,1483,4,3,62658.29,20241206
7565,740,24,25,8792.32,20241001
7566,645,20,78,4368.26,20250713
7567,1640,4,70,19075.7,20250825
7568,1312,3,37,2618.08,20260214
7569,791,15,40,6137.96,20240121
7570,432,10,50,9175.79,20241207
7571,1844,11,21,4548.34,20240903
7572,2461,19,38,47077.43,20240123
7573,2812,13,26,142687.95,20240312
7574,1326,29,78,119242.39,20251231
7575,1948,15,52,97553.72,20240211
7576,2282,16,8,11942.99,20260212
7577,1428,34,26,9968.89,20250305
7578,2790,4,37,110712.87,20251024
7579,1866,25,63,5104.79,20250512
7580,2689,13,17,66965.25,20250816
7581,1569,30,11,1429.42,20250907
7582,1346,38,16,8722.69,20241117
7583,1253,2,21,247.53,20250911
7584,1138,14,72,3553.83,20251205
7585,1831,18,16,3195.82,20250825
7586,1995,26,70,3407.95,20250131
7587,2476,26,78,8815.46,20250602
7588,2123,37,11,62804.1,20250505
7589,981,3,80,14165.15,20251210
7590,1153,17,60,9538.67,20251204
7591,1855,31,39,23164.66,20240224
7592,1968,5,8,41887.18,20240603
7593,2660,33,61,63425.96,20250416
7594,1301,40,32,108674.86,20250412
7595,1564,16,58,36107.85,20240915
7596,127,36,53,924.87,20250726
