id_transacao,id_contrato,id_cliente,id_agencia,id_produto,transacao_tipo,transacao_valor,data_key
20979,8867,2354,63,7,Crédito,13.46,20240616
20980,11963,2474,12,8,Crédito,5.0,20241231
20981,2953,2664,25,33,Pagamento,54.81,20240516
20982,5040,2743,19,40,Pagamento,16.36,20240415
20983,815,1764,78,21,Pix,36.48,20250614
20984,5321,2574,35,1,Crédito,6.23,20250307
20985,9579,1436,57,19,Pagamento,5.66,20251118
20986,329,1825,17,30,Débito,14.11,20250113
20987,7258,1698,10,14,Pagamento,9.59,20240820
20988,1513,506,40,33,Pix,19.51,20251020
20989,7276,2964,62,11,Débito,10.7,20250115
20990,13369,1775,28,36,Transferência,15.45,20240105
20991,8286,61,31,14,Pagamento,11.87,20241220
20992,13535,2869,30,36,Crédito,20.07,20250813
20993,13952,2143,45,31,Crédito,34.44,20251029
20994,10715,313,53,29,Pix,6.32,20240701
20995,14723,1786,54,28,Crédito,29.01,20241026
20996,12733,790,41,3,Transferência,21.36,20240218
20997,10406,2858,79,12,Pix,44.88,20250731
20998,11760,2461,48,40,Pix,8.8,20260225
20999,6457,1000,71,17,Crédito,20.0,20250513
21000,12991,232,50,3,Pix,39.21,20250814
21001,12159,2065,23,39,Transferência,9.94,20240802
21002,708,1976,70,39,Pagamento,10.9,20251230
21003,14019,344,9,40,Pagamento,5.25,20260315
21004,7261,2831,20,8,Débito,11.6,20240204
21005,10131,2908,14,11,Débito,22.58,20240708
21006,11917,251,4,8,Débito,10.23,20240811
21007,4470,2589,53,21,Débito,34.74,20260104
21008,10500,2766,37,20,Débito,6.82,20240216
21009,10807,1513,2,36,Crédito,19.1,20251002
21010,9787,535,40,29,Transferência,7.6,20240913
21011,8018,97,29,20,Pagamento,8.19,20240701
21012,3949,2554,50,29,Pagamento,5.14,20260129
21013,9906,946,80,20,Pix,14.6,20251208
21014,5958,2423,54,37,Pagamento,5.04,20250617
21015,2849,1013,43,37,Pagamento,39.43,20251008
21016,8123,1050,45,38,Transferência,8.21,20250313
21017,13623,123,65,23,Pix,5.85,20250221
21018,6707,2156,62,35,Pagamento,24.86,20251031
21019,608,1978,24,29,Transferência,18.72,20240808
21020,4374,1764,69,22,Pix,5.0,20240708
21021,8073,136,44,33,Pix,5.0,20250829
21022,2443,1283,31,21,Crédito,8.46,20250922
21023,4128,592,26,8,Crédito,5.78,20241206
21024,161,2313,71,1,Pagamento,10.64,20240707
21025,14183,2934,2,15,Pagamento,20.66,20250914
21026,583,691,63,11,Débito,13.09,20241030
21027,13930,2405,26,13,Transferência,25.09,20260106
21028,780,770,7,10,Débito,6.65,20240628
21029,13443,2247,53,4,Transferência,7.4,20250518
21030,6981,2120,62,21,Pix,9.05,20240815
21031,1018,2330,18,18,Débito,29.5,20241024
21032,7899,534,34,24,Pix,5.0,20251016
21033,3765,2797,53,2,Pagamento,11.82,20250113
21034,13371,1092,16,37,Pix,9.21,20250916
21035,12412,1144,24,2,Pagamento,30.54,20260110
21036,13397,38,31,30,Crédito,11.25,20240804
21037,10476,520,40,39,Débito,5.0,20260117
21038,4288,1229,1,16,Transferência,5.0,20250127
21039,12703,1521,8,24,Crédito,7.64,20250111
21040,12555,1721,79,35,Pagamento,6.11,20240922
21041,3575,356,33,28,Pix,9.28,20250310
21042,2441,2006,67,35,Crédito,13.86,20240623
21043,8506,884,69,27,Pix,28.88,20251014
21044,6694,1023,69,35,Débito,24.21,20250827
21045,12817,2810,47,17,Pagamento,8.93,20250801
21046,2369,2565,33,9,Pagamento,19.85,20250425
21047,12924,207,21,8,Pagamento,15.98,20251208
21048,11355,408,54,35,Crédito,12.22,20240520
21049,10167,15,62,16,Débito,5.0,20250709
21050,12424,1186,3,24,Transferência,8.02,20240625
21051,3211,888,19,10,Pix,33.13,20241225
21052,2324,1603,44,18,Transferência,5.59,20260119
21053,14448,2552,4,8,Débito,5.67,20250724
21054,1443,7,54,3,Crédito,5.0,20250102
21055,9395,1374,73,12,Pix,5.0,20240225
21056,88,1256,16,8,Débito,11.81,20250122
21057,1317,2030,29,3,Crédito,21.26,20250413
21058,9941,1195,77,21,Pix,36.94,20250301
21059,45,1553,79,12,Pagamento,10.04,20260304
21060,13168,204,69,24,Débito,8.31,20250416
21061,9784,1903,46,34,Pagamento,13.63,20240120
21062,12795,2396,60,35,Pagamento,5.0,20250516
21063,5700,965,71,20,Débito,12.68,20241215
21064,9273,897,40,32,Débito,24.09,20250214
21065,11061,2615,36,11,Pagamento,5.0,20240820
21066,899,795,62,22,Débito,20.83,20250206
21067,344,1128,76,24,Transferência,11.23,20250417
21068,4994,2175,74,25,Transferência,27.66,20250417
21069,11439,581,18,27,Débito,13.43,20240223
21070,1831,945,27,36,Transferência,10.63,20250611
21071,9953,1265,4,33,Transferência,7.57,20240919
21072,7662,1221,35,17,Crédito,49.32,20240202
21073,14016,184,26,16,Débito,5.0,20260225
21074,14549,722,62,29,Pagamento,17.25,20240831
21075,7150,1290,2,30,Pagamento,7.34,20240412
21076,1614,246,78,3,Crédito,7.93,20240218
21077,10045,1221,65,5,Débito,10.87,20251111
21078,8924,733,54,4,Pagamento,10.72,20240824
21079,7608,1018,44,37,Débito,17.98,20251207
21080,8873,357,49,4,Crédito,5.13,20250912
21081,2972,205,34,28,Pagamento,6.69,20250127
21082,14817,63,38,12,Pagamento,21.1,20251115
21083,7401,225,66,15,Crédito,7.24,20250910
21084,1550,1644,25,30,Crédito,22.61,20250430
21085,3872,565,69,5,Débito,14.72,20250908
21086,14175,2391,50,19,Débito,5.0,20241206
21087,5269,2532,7,39,Crédito,21.2,20240203
21088,1668,2735,54,28,Transferência,5.0,20250306
21089,10518,2699,49,38,Crédito,41.43,20240425
21090,7480,1268,59,40,Crédito,19.41,20260401
21091,14223,2020,48,23,Pagamento,24.08,20240424
21092,750,1106,56,36,Crédito,16.32,20251216
21093,6483,1451,57,3,Crédito,11.21,20250919
21094,14586,2171,19,11,Crédito,12.63,20251211
21095,5048,2986,53,32,Transferência,13.52,20240414
21096,14760,425,10,25,Crédito,12.08,20250113
21097,1023,2374,76,23,Pagamento,39.28,20251011
21098,146,720,70,26,Transferência,13.22,20240308
21099,7207,1582,77,7,Débito,5.0,20241223
21100,349,833,58,6,Pagamento,19.47,20251213
21101,4492,2480,59,7,Pagamento,5.0,20250204
21102,4263,384,48,14,Pagamento,49.77,20240125
21103,12475,801,33,11,Pix,5.0,20250927
21104,285,2302,71,5,Pagamento,13.23,20240208
21105,4477,797,31,8,Transferência,15.67,20251126
21106,8029,1045,49,39,Débito,5.0,20250721
21107,10545,2110,66,25,Transferência,6.98,20250307
21108,431,2207,38,31,Transferência,103.87,20240822
21109,11497,2960,25,1,Transferência,12.76,20260217
21110,8720,588,58,37,Crédito,8.34,20240803
21111,14765,1101,38,5,Débito,6.66,20251225
21112,5618,1889,56,24,Débito,71.18,20250915
21113,6017,1395,3,25,Débito,21.89,20260331
21114,3582,1660,3,22,Pix,11.98,20240709
21115,97,486,78,27,Crédito,17.89,20251015
21116,6010,1200,76,10,Pagamento,20.36,20241020
21117,5151,922,75,36,Crédito,15.21,20250728
21118,493,573,8,13,Débito,7.66,20240725
21119,2335,2901,32,16,Pagamento,26.56,20260211
21120,8770,2142,67,10,Transferência,15.55,20250524
21121,10209,2062,10,34,Crédito,5.0,20241204
21122,6631,2238,80,31,Pagamento,13.13,20260329
21123,587,1572,22,20,Transferência,32.0,20260117
21124,5629,1420,37,29,Crédito,25.91,20240305
21125,14853,2192,73,12,Crédito,14.11,20240405
21126,5134,1404,60,14,Pagamento,18.74,20260201
21127,5851,14,1,24,Pagamento,9.12,20240420
21128,8577,370,17,40,Pagamento,16.85,20241114
21129,1543,1593,14,23,Pix,12.61,20250125
21130,9754,530,74,22,Débito,18.57,20251023
21131,14024,2525,42,26,Débito,26.41,20250313
21132,12496,768,10,38,Pix,5.0,20240611
21133,9500,264,75,20,Pagamento,20.21,20260227
21134,6926,2124,72,26,Transferência,6.52,20240724
21135,6927,2639,80,7,Crédito,9.27,20240317
21136,12601,1626,49,6,Débito,5.0,20240411
21137,9482,127,51,17,Crédito,6.89,20240430
21138,9037,873,23,27,Débito,30.56,20240608
21139,1025,1616,58,7,Crédito,21.58,20251213
21140,11625,419,1,25,Pix,9.15,20260322
21141,5773,1514,5,13,Transferência,19.13,20251104
21142,7880,681,24,11,Pagamento,14.18,20240925
21143,9234,674,27,10,Pix,5.0,20260117
21144,4370,1779,67,20,Pagamento,5.0,20250525
21145,5270,2914,49,30,Crédito,6.32,20251218
21146,5368,1816,2,8,Crédito,28.59,20241023
21147,11119,1601,43,35,Pix,7.78,20250114
21148,4112,1411,25,14,Pix,8.19,20240215
21149,14961,143,1,36,Transferência,5.0,20240824
21150,3501,448,49,21,Pagamento,6.9,20240108
21151,3440,1400,15,35,Transferência,20.21,20250830
21152,7204,1442,62,40,Débito,17.25,20241218
21153,4716,676,79,20,Crédito,20.19,20240430
21154,6430,248,63,30,Transferência,15.11,20250427
21155,7662,1221,35,17,Transferência,10.69,20250929
21156,8741,2844,12,39,Transferência,11.72,20251119
21157,12923,2590,23,7,Débito,6.78,20250407
21158,3345,661,70,13,Débito,6.0,20251221
21159,2827,2150,76,25,Débito,8.85,20240912
21160,9871,1523,13,40,Crédito,28.39,20250527
21161,1031,1106,70,40,Pagamento,28.6,20260210
21162,1287,112,50,20,Transferência,9.84,20251214
21163,9050,2426,21,33,Crédito,18.11,20260301
21164,10006,585,3,15,Pagamento,13.51,20250531
21165,796,2968,6,36,Pagamento,5.0,20240414
21166,554,770,63,27,Pagamento,8.67,20240102
21167,5886,2269,63,30,Transferência,5.0,20251214
21168,3374,1878,27,22,Pix,14.98,20260210
21169,1656,2526,41,16,Débito,10.33,20240911
21170,13436,1679,44,16,Pagamento,9.23,20240623
21171,14681,1455,18,34,Crédito,30.78,20250424
21172,5488,2564,43,15,Pix,25.46,20250724
21173,3458,762,13,8,Pix,8.35,20240119
21174,2135,1670,49,15,Crédito,5.0,20250115
21175,2121,855,57,29,Transferência,12.45,20240209
21176,11204,971,36,17,Pix,22.03,20241224
21177,5109,2909,50,24,Crédito,40.99,20251006
21178,9082,460,18,8,Pix,10.63,20240205
21179,2179,2474,6,26,Crédito,10.6,20250419
21180,10193,193,51,33,Pix,5.0,20240131
21181,7884,2946,39,18,Débito,5.13,20240603
21182,5188,2150,43,31,Pagamento,7.04,20240211
21183,511,826,23,22,Transferência,20.38,20251203
21184,2109,360,79,30,Débito,5.63,20250516
21185,3746,1751,63,26,Débito,5.14,20250222
21186,3908,1185,24,28,Crédito,16.18,20250524
21187,10014,1340,4,35,Crédito,5.0,20251005
21188,7049,791,75,28,Transferência,24.66,20241206
21189,3742,2893,2,22,Pagamento,18.6,20250624
21190,1193,2773,43,33,Transferência,6.38,20251225
21191,13096,526,56,18,Crédito,5.0,20240820
21192,12995,257,54,10,Pix,16.52,20241014
21193,1844,1482,33,4,Crédito,5.0,20240610
21194,4005,2658,52,1,Débito,5.0,20260304
21195,4222,99,55,31,Pagamento,9.88,20260216
21196,1203,2459,48,28,Pix,5.0,20250421
21197,4262,213,25,22,Crédito,12.92,20250904
21198,13799,2636,18,22,Pix,5.0,20240714
21199,5224,2606,22,9,Pagamento,16.53,20250305
21200,1989,2858,73,13,Débito,5.0,20251202
21201,13098,494,4,5,Transferência,11.44,20250323
21202,9859,1460,74,17,Transferência,23.01,20240201
21203,14704,2588,75,38,Pix,5.0,20250116
21204,6802,491,29,15,Débito,21.24,20240923
21205,1476,2028,49,36,Débito,14.61,20241023
21206,12305,2790,63,25,Crédito,5.0,20240711
21207,6559,1624,74,15,Pagamento,6.84,20240425
21208,14906,2141,68,5,Pagamento,7.34,20240808
21209,6682,2579,51,22,Transferência,12.34,20250407
21210,860,946,4,15,Pagamento,10.98,20251212
21211,8943,342,5,1,Débito,6.11,20250209
21212,10800,314,75,40,Débito,17.07,20240710
21213,2161,2277,79,14,Crédito,5.0,20250803
21214,6487,2819,6,24,Pix,22.17,20240705
21215,8770,2142,67,10,Débito,12.45,20250208
21216,9882,691,17,20,Débito,34.63,20240126
21217,8599,954,51,30,Pagamento,5.6,20240802
21218,1941,926,25,1,Transferência,9.48,20240904
21219,3754,1489,5,28,Crédito,20.57,20260219
21220,5866,943,57,20,Débito,5.0,20250815
21221,2289,1409,48,6,Pix,7.67,20260225
21222,12265,2329,34,25,Crédito,5.0,20240911
21223,7738,488,56,18,Pix,7.49,20250818
21224,9633,2631,68,31,Pagamento,22.31,20250720
21225,4367,2249,46,27,Pix,33.58,20240214
21226,13690,2392,56,10,Débito,8.34,20240202
21227,9808,876,52,23,Transferência,10.62,20250124
21228,8799,1782,20,5,Crédito,7.34,20240330
21229,2932,2068,51,12,Débito,19.72,20250521
21230,498,708,36,12,Transferência,9.18,20260217
21231,8572,582,68,17,Transferência,6.8,20260206
21232,378,951,78,22,Crédito,21.62,20250121
21233,6904,235,71,29,Crédito,5.46,20251014
21234,11872,51,59,32,Transferência,13.7,20251123
21235,12676,2963,78,17,Pix,13.55,20240411
21236,10757,1336,17,1,Crédito,25.36,20260304
21237,856,2184,24,8,Pagamento,5.0,20251108
21238,9282,1530,26,35,Débito,8.77,20241207
21239,9614,692,16,34,Pagamento,5.09,20260222
21240,60,256,54,20,Crédito,13.33,20241102
21241,5807,1465,25,7,Crédito,17.12,20240817
21242,91,1214,23,11,Débito,5.0,20240127
21243,8150,813,40,30,Débito,5.0,20250330
21244,8684,796,12,35,Pix,9.41,20240918
21245,11275,1068,23,35,Pix,12.29,20240506
21246,10388,965,23,28,Crédito,12.34,20250424
21247,4401,963,44,39,Débito,43.32,20250724
21248,11744,2099,66,36,Crédito,16.7,20240124
21249,2607,771,63,16,Transferência,12.22,20240924
21250,8545,1854,27,25,Transferência,24.94,20241012
21251,713,2905,74,1,Transferência,6.25,20240320
21252,1512,1121,49,32,Crédito,18.59,20250327
21253,5096,1675,44,39,Pix,16.58,20240126
21254,2880,2252,50,24,Débito,11.96,20240124
21255,6726,2682,15,29,Transferência,6.57,20240302
21256,5415,1199,72,24,Pagamento,5.0,20250501
21257,3963,631,53,33,Pagamento,5.0,20250321
21258,2167,2575,57,15,Transferência,8.59,20260325
21259,3396,731,24,36,Pagamento,8.05,20250806
21260,6451,2680,25,11,Pagamento,5.0,20250626
21261,13715,2844,67,1,Pagamento,12.7,20240616
21262,2341,2197,25,21,Transferência,15.51,20240609
21263,5968,2662,44,8,Débito,12.97,20251126
21264,5158,2471,43,30,Pix,13.71,20240517
21265,13142,1808,71,22,Transferência,6.54,20250616
21266,2115,821,46,37,Débito,44.41,20250129
21267,11915,2841,65,35,Débito,16.95,20251219
21268,13416,2552,62,16,Débito,8.78,20260321
21269,3987,370,20,33,Pix,16.36,20250424
21270,768,1462,61,21,Transferência,58.02,20251112
21271,6632,1158,42,32,Transferência,5.0,20260331
21272,6394,1312,57,34,Débito,53.78,20260218
21273,13060,1446,27,20,Pix,21.34,20240612
21274,12161,287,79,1,Débito,5.46,20250106
21275,12026,2572,19,12,Débito,17.36,20251125
21276,13761,1994,63,8,Débito,45.79,20250928
21277,10725,1263,57,5,Transferência,101.22,20241011
21278,11604,879,16,19,Débito,12.65,20240302
21279,6150,2759,4,11,Pagamento,20.17,20241008
21280,5484,356,42,10,Crédito,20.54,20240507
21281,5488,2564,43,15,Pagamento,21.51,20241214
21282,7514,2288,10,34,Débito,10.59,20240113
21283,8559,2229,13,39,Pix,27.66,20251017
21284,13298,1663,66,18,Pagamento,5.0,20250301
21285,12137,1910,5,18,Pix,16.75,20251127
21286,11083,2644,76,3,Pix,10.74,20240322
21287,13235,449,7,35,Transferência,35.94,20240518
21288,2509,382,51,18,Transferência,5.0,20240505
21289,1565,529,73,5,Pix,56.96,20240922
21290,6793,1835,64,33,Transferência,9.56,20240523
21291,12581,506,49,16,Pagamento,15.44,20240714
21292,14535,2447,54,13,Transferência,32.74,20240224
21293,234,2445,74,33,Transferência,5.0,20250328
21294,11338,2946,65,19,Crédito,39.72,20240927
21295,13124,1235,3,4,Pix,14.58,20240822
21296,4880,1138,56,2,Débito,46.28,20251115
21297,411,2516,76,29,Crédito,11.68,20240925
21298,2612,1841,36,12,Débito,38.34,20260319
21299,12974,2219,14,16,Débito,5.0,20240824
21300,1727,533,47,7,Transferência,16.4,20260310
21301,2942,1581,46,22,Transferência,39.32,20240805
21302,7461,2514,79,21,Pagamento,6.25,20240918
21303,207,169,25,37,Pagamento,10.95,20240715
21304,1776,2937,27,16,Débito,5.0,20250601
21305,7622,1153,28,22,Transferência,6.71,20240303
21306,9350,2596,35,30,Crédito,5.65,20250611
21307,6166,2628,27,6,Pagamento,8.17,20240728
21308,601,2964,30,17,Pagamento,5.23,20250210
21309,8173,2940,15,5,Crédito,8.95,20240719
21310,11410,1217,28,13,Transferência,13.17,20240530
21311,9908,2338,49,9,Débito,5.0,20250117
21312,1501,2141,78,23,Débito,14.88,20241026
21313,1635,358,41,30,Débito,33.83,20260316
21314,7589,981,80,3,Transferência,21.8,20250908
21315,4573,2244,41,13,Crédito,10.83,20260206
21316,789,1972,47,13,Crédito,5.0,20250310
21317,13433,2300,19,35,Pix,5.0,20240213
21318,14197,1556,25,37,Débito,7.15,20260107
21319,11762,860,2,33,Pagamento,5.0,20240120
21320,12601,1626,49,6,Pix,13.22,20241231
21321,7630,2579,17,28,Crédito,61.53,20240106
21322,13591,1515,51,14,Transferência,19.61,20260309
21323,9439,262,79,39,Pix,20.24,20241224
21324,7309,96,49,7,Transferência,15.49,20241204
21325,4862,2802,3,38,Débito,10.46,20240911
21326,13573,732,1,21,Pagamento,5.0,20250227
21327,8216,2300,77,40,Débito,10.5,20240522
21328,13439,847,19,31,Débito,14.56,20250404
21329,5497,2551,11,34,Transferência,25.36,20250611
21330,8120,1853,20,6,Débito,27.71,20250926
21331,7570,432,50,10,Pagamento,10.35,20250925
21332,5727,444,5,15,Pagamento,32.17,20251224
21333,7739,963,78,19,Débito,7.86,20241224
21334,14902,1303,56,25,Transferência,15.18,20251022
21335,422,1676,57,27,Transferência,7.66,20240813
21336,14952,959,53,12,Pix,10.88,20240519
21337,8424,1553,52,2,Transferência,5.0,20250618
21338,2834,34,32,34,Pix,25.97,20240901
21339,1230,2962,47,27,Pagamento,54.02,20250706
21340,6350,569,43,36,Pix,19.3,20240607
21341,8820,1447,9,30,Débito,51.37,20260225
21342,10435,1255,3,14,Pix,35.97,20240712
21343,2614,1991,66,36,Pagamento,24.7,20250320
21344,11599,2701,78,39,Crédito,15.5,20240731
21345,12653,1758,35,13,Pagamento,10.22,20250415
21346,9045,1962,25,5,Crédito,48.81,20240122
21347,10275,1914,9,12,Pix,20.09,20250921
21348,5883,2805,77,15,Débito,16.4,20260105
21349,14516,1511,74,36,Pagamento,5.98,20251008
21350,11105,2124,65,25,Pix,8.95,20251230
21351,5478,2812,58,39,Pix,6.17,20250515
21352,2226,792,44,40,Crédito,7.8,20240701
21353,2639,144,14,27,Crédito,17.42,20241031
21354,10805,2692,16,33,Pix,22.95,20250614
21355,14195,395,17,35,Pagamento,15.36,20250515
21356,11131,1881,64,27,Débito,5.6,20250416
21357,14504,2258,70,24,Pix,5.0,20250312
21358,10066,2771,76,26,Pix,28.1,20251003
21359,7196,2603,4,15,Pagamento,11.8,20240919
21360,10390,16,18,30,Pagamento,10.13,20250130
21361,4704,2925,16,3,Transferência,5.0,20250109
21362,11285,2169,75,8,Transferência,5.0,20250329
21363,4125,103,40,5,Débito,14.7,20240328
21364,1337,776,77,30,Pix,21.07,20250920
21365,7651,2781,62,22,Pagamento,24.25,20241210
21366,2401,496,10,1,Débito,30.9,20240218
21367,11570,1642,20,3,Transferência,8.3,20240130
21368,9025,1672,33,20,Débito,22.0,20241026
21369,2777,2793,56,17,Débito,21.85,20240510
21370,12053,1235,4,13,Transferência,18.04,20240126
21371,4351,2183,40,8,Débito,5.0,20250927
21372,12792,1822,52,6,Crédito,5.0,20240818
21373,8071,805,38,31,Transferência,30.93,20250529
21374,1231,2548,12,31,Débito,13.08,20240420
21375,2074,933,75,34,Débito,19.74,20250423
21376,8951,1189,3,6,Transferência,5.0,20260123
21377,11955,622,58,35,Pix,5.0,20240911
21378,14109,590,76,26,Débito,7.4,20250424
21379,4648,76,36,26,Débito,23.19,20250111
21380,447,1570,14,7,Transferência,8.1,20250816
21381,7170,190,2,10,Débito,9.11,20250709
21382,9762,2156,56,2,Pix,54.35,20251017
21383,6437,2152,21,25,Pix,13.82,20241218
21384,14652,2194,57,13,Débito,20.64,20250227
21385,9681,417,64,25,Crédito,25.81,20240228
21386,13081,35,48,28,Débito,17.28,20240604
21387,10802,897,77,2,Crédito,5.03,20251028
21388,5673,554,30,35,Pagamento,12.08,20250222
21389,12639,764,43,36,Crédito,42.48,20250623
21390,2033,96,72,19,Débito,16.87,20240502
21391,8009,2469,16,34,Crédito,5.0,20250716
21392,11511,2392,18,5,Crédito,9.73,20240901
21393,3840,2021,69,29,Débito,12.38,20241006
21394,5298,2244,51,13,Crédito,13.16,20260101
21395,134,189,38,4,Transferência,8.47,20250407
21396,2581,561,20,25,Crédito,31.03,20240809
21397,2638,631,61,11,Pagamento,16.82,20250622
21398,3228,2731,80,28,Crédito,7.47,20240413
21399,347,988,19,20,Pagamento,13.55,20250428
21400,14009,525,46,27,Débito,22.97,20250625
21401,1310,2896,26,1,Transferência,11.51,20240522
21402,12700,1990,25,20,Débito,10.28,20250517
21403,2631,685,63,1,Crédito,11.75,20260117
21404,12126,1816,21,6,Pagamento,9.05,20250615
21405,10068,2877,70,3,Crédito,12.69,20240329
21406,10676,2035,63,36,Débito,19.13,20250817
21407,1041,448,15,1,Crédito,5.9,20250526
21408,8575,931,60,15,Crédito,23.14,20260107
21409,9747,2008,4,27,Pagamento,5.0,20240114
21410,12037,1280,30,37,Pix,5.0,20240310
21411,2802,1513,67,32,Pagamento,11.76,20251015
21412,6640,2835,32,36,Transferência,71.01,20250620
21413,14,892,70,38,Transferência,5.0,20250913
21414,8033,1346,18,33,Pagamento,10.65,20241226
21415,3869,2345,74,16,Pagamento,18.12,20260305
21416,11070,401,18,30,Pix,20.39,20251023
21417,6549,1327,52,29,Pagamento,5.0,20250914
21418,12384,1475,64,29,Pix,26.97,20240613
21419,5353,1260,18,34,Débito,42.01,20250926
21420,9646,1177,50,6,Transferência,5.0,20250308
21421,9035,681,19,1,Pix,21.11,20250124
21422,5723,1859,26,39,Pix,16.62,20250803
21423,4784,2442,27,3,Pagamento,21.93,20260205
21424,2093,1319,42,25,Débito,14.56,20240910
21425,1984,763,79,29,Crédito,10.66,20250517
21426,5004,1780,32,4,Crédito,34.66,20240904
21427,983,288,50,1,Pagamento,5.0,20240712
21428,42,2814,47,13,Pix,10.13,20240807
21429,9127,2419,48,22,Transferência,14.47,20250425
21430,5306,462,49,14,Pix,6.9,20250223
21431,6462,2922,50,7,Débito,25.26,20250604
21432,5505,1023,47,25,Pagamento,12.26,20240622
21433,12644,1246,9,10,Transferência,30.22,20240203
21434,9195,2787,20,6,Pix,5.0,20260214
21435,2167,2575,57,15,Pix,8.29,20240220
21436,1817,427,65,17,Débito,5.17,20241104
21437,10200,1556,29,39,Débito,5.06,20240323
21438,8261,947,57,12,Débito,18.97,20240102
21439,10463,28,57,15,Crédito,5.0,20250628
21440,12071,2713,20,3,Transferência,8.97,20251028
21441,9348,859,48,6,Débito,7.57,20240212
21442,3310,788,70,1,Débito,8.64,20250319
21443,12623,1366,37,6,Débito,12.3,20250914
21444,8990,766,58,39,Débito,9.65,20260218
21445,6375,480,12,19,Pix,15.34,20240918
21446,11591,2020,21,40,Transferência,34.99,20250626
21447,550,2829,61,30,Pagamento,12.43,20250406
21448,4474,866,75,38,Crédito,12.23,20241223
21449,8329,2887,21,9,Pix,10.22,20241126
21450,6964,856,74,17,Transferência,17.59,20240322
21451,9367,1753,1,23,Pagamento,5.0,20240129
21452,9388,89,80,38,Pix,14.85,20241221
21453,8258,351,45,40,Pagamento,16.98,20241116
21454,10148,1640,38,23,Pix,9.4,20260309
21455,12373,989,72,15,Transferência,20.77,20251009
21456,3571,247,2,24,Pagamento,14.29,20241215
21457,5889,915,6,11,Débito,14.49,20251029
21458,9564,2614,27,4,Crédito,5.0,20260307
21459,10123,899,41,3,Pix,11.62,20250214
21460,6037,1979,35,37,Débito,8.14,20240823
21461,10015,1985,49,15,Pix,5.88,20250712
21462,5060,975,46,20,Pix,64.49,20250623
21463,9166,2949,33,35,Pagamento,14.12,20240918
21464,9292,1310,63,30,Crédito,25.18,20240121
21465,8418,1465,22,18,Débito,21.49,20240113
21466,12799,1950,44,36,Pix,5.0,20250207
21467,13316,947,36,36,Crédito,5.85,20250804
21468,4412,1526,11,12,Débito,14.25,20260324
21469,6658,1087,66,23,Crédito,13.49,20250604
21470,8961,1429,11,1,Transferência,6.57,20250818
21471,9715,1323,60,35,Pagamento,25.79,20241016
21472,5262,1239,71,6,Transferência,11.16,20250208
21473,12994,1,69,4,Débito,7.39,20240501
21474,12407,2387,29,38,Débito,5.0,20250310
21475,3690,312,62,7,Crédito,10.41,20240608
21476,9955,475,21,36,Pagamento,30.96,20240616
21477,9834,2918,52,3,Débito,185.44,20250109
21478,1365,2934,2,17,Débito,5.0,20241002
21479,2325,649,36,36,Pagamento,18.83,20241021
21480,11330,162,69,26,Débito,5.56,20250516
21481,6932,145,23,25,Débito,15.22,20250905
21482,7715,2069,51,6,Pix,10.59,20240809
21483,4903,2740,52,24,Pix,43.25,20240430
21484,8973,2488,46,16,Pagamento,15.72,20260118
21485,3195,929,28,8,Transferência,14.39,20251114
21486,7554,1246,61,34,Transferência,5.0,20241108
21487,10261,2117,25,21,Pix,5.0,20240205
21488,8075,2480,58,37,Débito,5.0,20240331
21489,14344,651,26,14,Pagamento,5.0,20240921
21490,11266,341,49,26,Pix,20.31,20240312
21491,1151,1598,55,16,Transferência,20.74,20240214
21492,3880,1520,47,39,Transferência,7.99,20241002
21493,4122,1087,8,2,Pagamento,5.91,20250717
21494,4952,1012,51,15,Transferência,13.65,20250915
21495,12834,2745,56,17,Pagamento,12.14,20240526
21496,2619,2825,73,27,Débito,25.96,20251115
21497,4527,2255,28,30,Débito,5.9,20240722
21498,5858,1205,53,18,Pix,5.0,20250624
21499,7544,154,35,24,Crédito,5.0,20241021
21500,967,403,75,7,Débito,9.01,20250109
21501,13341,1441,34,21,Transferência,5.22,20260216
21502,8741,2844,12,39,Pix,24.99,20240310
21503,10393,2668,6,33,Transferência,22.66,20250212
21504,6171,1915,22,19,Débito,20.53,20240410
21505,4102,1611,38,10,Transferência,5.08,20240611
21506,12580,2547,30,22,Transferência,10.44,20250814
21507,13155,2676,2,35,Pix,20.84,20250115
21508,2253,585,65,3,Pix,49.17,20250916
21509,10367,2739,23,32,Débito,10.57,20240122
21510,11890,1735,67,10,Pagamento,16.01,20241123
21511,1164,2626,52,4,Pix,6.44,20250907
21512,7815,1553,34,15,Débito,9.89,20240625
21513,2244,1117,54,1,Pix,30.79,20250504
21514,11162,837,3,11,Débito,9.3,20250309
21515,12957,1667,66,31,Transferência,18.99,20260327
21516,6890,2558,77,34,Débito,5.0,20250508
21517,8278,1255,45,37,Crédito,10.84,20240229
21518,12404,2085,24,16,Pagamento,5.0,20240306
21519,10249,513,21,15,Crédito,12.59,20250730
21520,4667,65,20,38,Pagamento,6.02,20250430
21521,6625,300,28,25,Transferência,38.48,20260324
21522,8330,2959,75,3,Transferência,11.52,20251016
21523,7995,1682,39,35,Pix,5.0,20240507
21524,10997,2953,39,11,Transferência,19.08,20250422
21525,10865,2852,59,22,Débito,7.61,20250322
21526,12444,2428,18,11,Pix,10.24,20240411
21527,9325,1207,42,5,Crédito,5.75,20240706
21528,1423,1914,32,13,Crédito,11.58,20250201
